Tỉnh/Thành phố trực thuộc trung ương,Tỉnh/Thành phố trực thuộc trung ương.1,Thang điểm,Hà Nội,Cao Bằng,Tuyên Quang,Lào Cai,Điện Biên,Lai Châu,Sơn La,Thái Nguyên,Lạng Sơn,Quảng Ninh,Phú Thọ,Bắc Ninh,Hải Phòng,Hưng Yên,Ninh Bình,Thanh Hóa,Nghệ An,Hà Tĩnh,Quảng Trị,Thừa Thiên-Huế,Đà Nẵng,Quảng Ngãi,Khánh Hòa,Gia Lai,Đắk Lắk,Lâm Đồng,Tây Ninh,Đồng Nai,TP. Hồ Chí Minh,Vĩnh Long,Đồng Tháp,An Giang,Cần Thơ,Cà Mau
Village Chief Elected,Tỷ lệ người trả lời cho biết trưởng thôn/tổ trưởng tổ dân phố là do dân bầu (%),0%-100%,0.8227519393,0.7833121419,0.8263972050764706,0.8511912647411763,0.8534526229,0.7678710818,0.7826614976,0.9004230779705882,0.8985885382,0.9331837893,0.867639869475,0.9001205393285715,0.8427087955414635,0.8627637270718749,0.8800784082394737,0.8762522936,0.8930951953,0.9483489394,0.925515212125,0.8934493065,0.8384675787964286,0.8456398907421053,0.8311715502421054,0.8343644180580646,0.8202661382678572,0.8655210926147058,0.8637286663200001,0.7083405733355556,0.7666090630661765,0.7750748395939394,0.7726325989,0.7404464982378378,0.79604093730625,0.8080407892
Participated in Election,Tỷ lệ người trả lời trực tiếp bầu trưởng thôn/tổ trưởng tổ dân phố (%) ,0%-100%,0.6709067225,0.6056050658,0.6506601045823529,0.6258165520764706,0.6352562904,0.5652087927,0.6291740537,0.6926412862764706,0.6648009419,0.687523067,0.6824264228500001,0.6645661422,0.7064884581414634,0.669132908815625,0.6614794103500001,0.6312071681,0.6787132621,0.5966343284,0.674226198325,0.7214747667,0.6267632054285716,0.7201648511052633,0.7606187180684212,0.7661376556709678,0.6431756849964286,0.6774072208941176,0.65804656746,0.6743993004044444,0.6438182785352942,0.7419908696848485,0.624112308,0.7191312909027027,0.627526977084375,0.7178311518428572
Quality of Village Head Elections,1.3: Chất lượng bầu cử,0.25-2.5 điểm/points,1.459967136,1.315114141,1.5138385361764704,1.5208600901764704,1.424857497,1.40927887,1.529419422,1.5745734538235292,1.64967072,1.519393802,1.441527098375,1.527725986,1.4924700142439027,1.518334183875,1.4506070234736845,1.526343346,1.585373163,1.546060562,1.5433308632499998,1.491321802,1.3666160236785714,1.450072570736842,1.3304564825263159,1.2742265001612902,1.4581004509642856,1.4930655712352943,1.3330039741999997,1.3198548184,1.4614278155514706,1.283826697939394,1.250226855,1.2592672979189188,1.16120710946875,1.2543214218571428
More than 1 Candidate to Select,Tỷ lệ người trả lời cho biết có từ hai ứng cử viên trở lên để dân bầu trưởng thôn/tổ trưởng tổ dân phố (%),0%-100%,0.3851997852,0.2393836826,0.42869304735882346,0.4665344287117646,0.3885963559,0.3314723969,0.4254837632,0.5267603291941176,0.607489109,0.4113055468,0.3715044930625,0.4570782950857143,0.4021781726707317,0.388513169234375,0.3715170214052631,0.4442780912,0.4729325771,0.4938941002,0.5298583097312499,0.47536695,0.43591797779285724,0.36918518414210527,0.33718886502631584,0.3763428974387097,0.40744209606428566,0.45412418686176464,0.27923515736,0.28564662339111113,0.42623369551397067,0.2987102830181818,0.3038337231,0.30366861414864865,0.32883928341562496,0.3514536193714285
Invited to Participate,Tỷ lệ người trả lời cho biết gia đình được mời đi bầu trưởng thôn/tổ trưởng tổ dân phố (%),0%-100%,0.4561282694,0.2936109006,0.5130645685764705,0.5372624362117647,0.45921579,0.428876847,0.4782256484,0.5654275171529412,0.8512998223,0.4585713744,0.45107849317500004,0.5798495241285714,0.5251193773365854,0.507588036328125,0.4644721072131579,0.5420740247,0.6338371038,0.5461059213,0.6367846690499999,0.5252786279,0.5147803468535714,0.4503049866315789,0.38037762674736847,0.4475974844645162,0.4965216698714286,0.5905166180588234,0.29642204936,0.31991268330444445,0.5147934369683823,0.3283516240939394,0.3080529273,0.3418586254459459,0.4105710135625,0.3917773664142857
Paper Ballot was Used,Tỷ lệ người trả lời cho biết hình thức bầu trưởng thôn/tổ trưởng tổ dân phố là bỏ phiếu kín (%),0%-100%,0.5022336841,0.3475154936,0.5180510176882352,0.5063888062411764,0.6484159231,0.4965533912,0.8207806945,0.5504664814058824,0.3059794605,0.8422400951,0.64200232925,0.8682713509,0.9287673176536586,0.9505395088406249,0.7389298865710527,0.730009377,0.7422053218,0.7042741179,0.7837021238812499,0.8837188482,0.66464894585,0.7524227155000001,0.857515793094737,0.711419090167742,0.7026500424964286,0.8718502030852942,0.9522613168,0.7677332401,0.7849583143441176,0.9505714322333334,0.9326740503,0.9653303558432431,0.989324627459375,0.986108286057143
Votes Counted in Public,Tỷ lệ người trả lời cho biết kết quả bầu cử trưởng thôn/tổ trưởng tổ dân phố được niêm yết công khai (%),0%-100%,0.8495815396,0.9633539915,0.9514869136117646,0.8881059078411765,0.8625505567,0.9773247242,0.8709911704,0.9342467714411766,0.9641620517,0.7236908674,0.8556773811375,0.7811808841571428,0.7497300781609756,0.817677399140625,0.9031524485921053,0.8841721416,0.8648707867,0.9164355397,0.86332007125625,0.8274161816,0.7554466682107144,0.8442760172473684,0.6286207531894737,0.6661883833000001,0.7914879641214287,0.7280013333294116,0.4995001793,0.5810112529022222,0.5707770436720588,0.4868699447606061,0.5667839646,0.5495190152864865,0.5323084397125,0.5876240432285714
Candidate was Not Suggested,Tỷ lệ người trả lời cho biết chính quyền không gợi ý bầu cho một ứng viên cụ thể (%),0%-100%,0.02652274631,0.05317717791,0.16932411579411766,0.12159443995588233,0.3223737776,0.183417201,0.3308870494,0.0735728486564706,0.04684202,0.09042835981,0.29098584693750007,0.26704026975714285,0.5724457953024391,0.547968507753125,0.3348861164078948,0.2534789443,0.2681975365,0.287491411,0.28853393905624997,0.5452314615,0.46695926623392864,0.3304545142263158,0.44266015134736847,0.548777818683871,0.32061262483214287,0.43397539592941164,0.308179700376,0.2162504500737778,0.3154631720639706,0.4574923777181818,0.3676846027,0.7221393472351351,0.8918505571781249,0.8250799434428572
Voted for Winner,Tỷ lệ người trả lời cho biết họ đã bầu cho người đã trúng cử (%),0%-100%,0.9178414941,0.9633539915,0.8758265305882351,0.8865824797294117,0.9750609398,0.9261598587,0.8690254688,0.957923871617647,0.9510621428,0.8916645646,0.890172965825,0.9712279353714285,0.8933500211268294,0.9461731277437498,0.969315902186842,0.9466603994,0.9118196964,0.9394779801,0.9636579304749999,0.8823740482,0.9578998259178572,0.9157468896000001,0.9205132126894737,0.9335830019677419,0.9099741556678571,0.9105358842323529,0.8914360284799999,0.8913849473244445,0.8014124693463235,0.8191931554575759,0.8935247660000001,0.8299812078810811,0.8673327080625001,0.8886546748142857
Voluntary Contributions,1.4: Đóng góp tự nguyện,0.25-2.5 điểm/points,0.9755644798,0.8883151412,1.2018402324117647,0.9885422973117646,0.8842385411,1.300820112,1.069483042,1.1511199961176468,1.063908219,1.176631927,1.1802565305000001,1.333683269,0.9995960403317075,1.06159391225,1.3464121880526319,1.344063401,1.104369402,1.512457967,1.184815757375,1.064501405,0.7933822274142858,1.0064175567894738,0.7083177189210527,1.0779316852580645,0.8917389554428571,1.1213192412411763,1.3183082099999999,0.995535482311111,0.9811312744735293,0.9457854140666667,1.336179376,1.0003777467378376,1.1679651925468748,1.0454756618285714
Voluntary Contribution to Local Projects,Tỷ lệ người trả lời cho biết đã đóng góp tự nguyện cho một công trình công cộng ở xã/phường nơi sinh sống (%),0%-100%,0.4751914144,0.3064134717,0.45574436469999996,0.3072770412941177,0.3733793795,0.5875172615,0.4105157852,0.4209959489235294,0.3324986994,0.5937855244,0.47343639657500003,0.6745265552,0.5611494052731708,0.453306576240625,0.5592472631526315,0.3815988004,0.4079178274,0.6269039512,0.47583374569375003,0.5719900727,0.36300577652142857,0.39207235450526323,0.23815213611578948,0.44132800063548383,0.3997626496428572,0.5321123004029412,0.5950681090200001,0.3716490725333333,0.4899629713720588,0.44467644258181815,0.4832720160000001,0.4487984333297297,0.5977753493687499,0.48115995102857145
Community Monitoring Board Monitors Contribution,Tỷ lệ người trả lời cho biết Ban Thanh tra nhân dân hoặc Ban giám sát đầu tư cộng đồng giám sát việc xây mới/tu sửa công trình (%),0%-100%,0.3745279908,0.2624981999,0.45684618457058823,0.3359566243176471,0.2423610687,0.3795159459,0.4385273159,0.3991671694941176,0.423660934,0.3521490991,0.420044600925,0.4546309454285714,0.24436181820975617,0.381042974096875,0.46520978367631577,0.5516713858,0.3223976493,0.6234331727,0.4061233122,0.2355561405,0.19182704818214286,0.4266467549789474,0.20403544212105262,0.40979756079354834,0.2529914826142857,0.34697284940588236,0.42812201378,0.33576408824888887,0.3085949990704412,0.2244105862848485,0.4792926311,0.32413084765405403,0.36660350068124997,0.3209678104857142
Voluntary Contribution Recorded,Tỷ lệ người trả lời cho biết đóng góp của họ được ghi chép vào sổ sách của xã/phường (%),0%-100%,0.5506047606,0.5793328285,0.7693105830647058,0.7505019833235294,0.6550915241,0.7497004867,0.6784889698,0.6955596909764705,0.6614118814,0.6863801479,0.7255469635,0.8132000991285714,0.6955672095268294,0.8139087110718749,0.7138645476526315,0.8149536848,0.7351972461,0.8733208179,0.8526887894062499,0.8281148076,0.5066349761928571,0.5716583885473685,0.3753440536578948,0.6100754199645162,0.5376982976428571,0.6715096428382352,0.72247456308,0.6096798036088888,0.6192717977058824,0.6987498818121213,0.6990420222,0.5677741653189188,0.467095828646875,0.5513519261714286
Participated in Decision-making to Start a Project,Tỷ lệ người trả lời cho biết đã tham gia vào việc quyết định xây mới/tu sửa công trình công cộng ở xã/phường (%),0%-100%,0.2962987125,0.5066373944,0.6370161070411764,0.6011319581411764,0.4738419354,0.5504987836,0.5091773272,0.5745855183941176,0.53878057,0.584826529,0.5390843302,0.5859507961,0.4339608324682927,0.569858681378125,0.6084641892473684,0.6509383321,0.5985800624,0.7346228957,0.6185110956437498,0.5328180194,0.3763354920964286,0.4371423407736842,0.26417628087894734,0.4333556121225806,0.3479179373035714,0.4287876986264705,0.55145111086,0.41470818851777774,0.29636100679632355,0.31753214111212125,0.4366986454,0.264412084127027,0.33153190465937493,0.36464917659999996
Provided Input to Project Design,Tỷ lệ người trả lời cho biết có tham gia đóng góp ý kiến trong quá trình thiết kế để xây mới/tu sửa công trình (%),0%-100%,0.1853358895,0.2653518319,0.39682427748235294,0.3559796056529412,0.2871522605,0.5094588399,0.2265771627,0.39334562775294113,0.4047113955,0.2287933677,0.33808277172500006,0.32496631570000006,0.20966363897170734,0.26628866606249996,0.46799642790000007,0.5235924721,0.4068088531,0.4773442447,0.382356908175,0.3085287809,0.17246743745,0.25560038104736843,0.15303838369105263,0.2589651663419355,0.2164391199607143,0.3092042001764706,0.38609583377999995,0.2882873819577778,0.20301093343529414,0.22565529111818183,0.2901990414,0.18003448478918918,0.29384534106875,0.2848595806285714
Dimension 2: Transparency of Local Decision-making,"Chỉ số nội dung 2: Công khai, minh bạch trong hoạch định chính sách",1-10 điểm/points,5.711351871,5.127020836,5.3332995528235285,5.131090501117647,4.990960121,5.43112278,5.361041069,5.963131763941177,5.644308567,5.830792427,5.607783377125001,5.425173283,5.174795441634147,5.585149005156249,5.4106807834473685,5.465581894,5.258818626,5.955793858,5.60400864475,5.505286217,4.935282570857143,5.157772289789474,5.4638956721578955,5.277008687193549,5.075124910678572,5.2742156982647055,5.5011902805999995,4.9020985392666665,5.369917354580882,4.881441361848485,5.206998348,4.795736068081081,5.01184636365625,5.431540625428571
Access to Information,2.1: Tiếp cận thông tin,0.25-2.5 điểm/points,1.016435981,0.908657372,0.8820425797529412,0.8421303699882353,0.8350481391,0.9157601595,0.8224684,1.0367545832882352,0.9064255953,0.8851020336,0.9090177119125002,0.8138794388,0.8219609522341466,0.89662070016875,0.7690623151421053,0.7933470607,0.7372246385,0.8236202002,0.90323544665625,0.869607687,0.8151749372428572,0.8374801717000001,0.8886901454315789,0.7897863292290324,0.8077026073535715,0.8854975981117646,0.8685689568199999,0.8323655605111111,0.9049323043235294,0.7746986927242426,0.8549774885,0.754393281208108,0.82497271710625,0.8752831050142857
Searched for Information about State Policy and Legislation,"Tỷ lệ người trả lời cho biết đã tìm kiếm thông tin về chính sách, pháp luật từ chính quyền địa phương (%)",0%-100%,0.2881606221,0.2026064396,0.1875974220058823,0.16762493198823528,0.1604337096,0.2074377686,0.1462102234,0.2883752093764706,0.2017100304,0.2014256418,0.21229594760000003,0.1482667837714286,0.1507750273390244,0.20784687622499998,0.12597594467184212,0.1331707686,0.1217400953,0.1552960128,0.22201790006875,0.2084126323,0.14851293474464286,0.16794316704210527,0.1991725485368421,0.1298767597548387,0.14724243116071428,0.2092329898970588,0.182875818,0.16185056733333333,0.2174786146551471,0.11022285082121214,0.1779091656,0.11741961337,0.15383635554374997,0.18720741785714282
Received Information Needed about State Policy and Legislation,"Tỷ lệ người trả lời cho biết đã nhận được thông tin chính sách, pháp luật từ chính quyền địa phương (%)",0%-100%,0.2647058368,0.187475875,0.171086705817647,0.15416793874117646,0.1458832771,0.1871991456,0.1374734789,0.2745682342705882,0.1814277321,0.184347719,0.18441517092500004,0.13719923264285713,0.127227613495122,0.17929966934375,0.10813091929263158,0.1152016893,0.08830236644,0.1355763972,0.1805953364625,0.157991305,0.1278077909267857,0.13433218784736842,0.1751766432473684,0.11224720363290323,0.1285832173,0.1762800291352941,0.1568127632,0.1420598758422222,0.19740903432867646,0.09829185770909091,0.16496510799999997,0.09443098468972973,0.1309246076125,0.17177466197142854
Information Received Useful,"Tỷ lệ người trả lời cho biết thông tin chính sách, pháp luật nhận được là hữu ích (%)",0%-100%,0.2498372942,0.1864267141,0.16464402743529408,0.1413690027,0.1458832771,0.1871991456,0.1368820369,0.26742157335882355,0.1804481,0.1818752736,0.18410430290000002,0.12972772014285713,0.11730667840731708,0.17616702478125,0.10219000514263157,0.110067673,0.08830236644,0.1355763972,0.16632225548125,0.1526569724,0.12104196126250003,0.13000630467052632,0.16960150863684212,0.10586950423225808,0.11877709971785715,0.1673615375735294,0.15649029016000002,0.13660934968444444,0.18179192733382352,0.09547692492727272,0.16496510799999997,0.08248331580162162,0.1306048268125,0.15851250290000002
Information Received Reliable,"Tỷ lệ người trả lời cho biết thông tin về chính sách, pháp luật từ cơ quan chính quyền là đáng tin cậy (%)",0%-100%,0.2558268309,0.1733944863,0.16211872678235292,0.1369614347,0.1386080533,0.1808739007,0.1299196482,0.2620252545882353,0.1804481,0.1761826277,0.18379343487500002,0.13158424515714287,0.12676657520243906,0.1756951753375,0.1013471807818421,0.110067673,0.08528529853,0.1291901022,0.17302569653124997,0.157991305,0.12428338692678573,0.13433218784736842,0.16601408857368422,0.10580487647161291,0.12660603648571428,0.16887079992941173,0.15333836824,0.13350887266,0.18595354303676473,0.09496735714242426,0.1520210654,0.08559036032513513,0.12434055143437499,0.16050493717142855
Did Not Pay a Bribe for the Information,Tỷ lệ người trả lời cho biết KHÔNG phải trả chi phí không chính thức mới lấy được thông tin từ chính quyền địa phương (%),0%-100%,0.983749032,1.0,1.0,0.9928583116999999,0.9501298666,1.0,0.9956977367,1.0,1.0,0.9382402301,0.9968155846250001,0.9643618379428572,1.0,0.96610257028125,0.9329373663842105,0.9777172804,0.9316651225,0.9958638549,1.0,0.9662365317,0.9832007501857144,1.0,0.9888789183263158,0.980573769516129,0.9537482708500001,0.9585836670205882,1.0,0.9780921035711112,0.9603903293661765,1.0,0.9586359262,0.9692322499243243,0.9852754492500001,0.9855898959142856
Reasonable Waiting Time for Information,Tỷ lệ người trả lời cho biết KHÔNG phải chờ đợi quá lâu mới lấy được thông tin từ chính quyền địa phương (%),0%-100%,0.9985305071,0.993483901,1.0,1.0,0.9934356809,0.9873495102,1.0,0.9943779426705883,0.9935657978,1.0,0.9960743635625001,0.9974074789428572,0.9968467107804878,0.9956663641874999,0.9994895960263158,1.0,0.9972903728,1.0,1.0,0.9946656823,1.0,1.0,0.9925497394157896,0.9993683599483871,1.0,0.9926002323529411,1.0,0.9969015730488889,0.9975852059463235,0.9997624303333333,1.0,0.996902179081081,0.9975257963125,1.0
Poverty List Transparency,2.2: Công khai danh sách hộ nghèo,0.25-2.5 điểm/points,1.803773403,1.626177192,1.7390217222941176,1.7038306841764705,1.55110395,1.652803063,1.75460434,1.9676349446470587,1.881764889,2.022160053,1.8653429748750003,1.9176163332857143,1.7212188447560977,1.791681229875,1.8144376872368422,1.882686496,1.845558643,2.035574198,1.8306682185,1.822047234,1.6192937874285718,1.6370886814210528,1.7824893557894737,1.7333943533548388,1.6075770899285713,1.5527677396764703,1.7697537181999998,1.5328091671333333,1.6887724394411763,1.6108293534242426,1.6287832260000001,1.5055642644594593,1.5574716030312499,1.7078794578571428
Poverty List Published in Last 12 Months,Tỷ lệ người trả lời cho biết danh sách hộ nghèo được công bố công khai trong 12 tháng qua (%),0%-100%,0.5374112129,0.7284778953,0.6875045860529411,0.6562408980294118,0.5491492152,0.5458222032,0.6359948516,0.7661395248235294,0.6806480289,0.5892128944,0.7409817650875,0.7417795572857143,0.6057632550902439,0.763952795409375,0.744403890863158,0.7151902914,0.7683380246,0.8338316083,0.71934667970625,0.6779356003,0.5031172185821429,0.5705707324157895,0.5808667195684211,0.6273332142161291,0.5850153863357144,0.49692534347941175,0.489921695,0.3868148293688889,0.46116062583014705,0.48358138222121216,0.4838525057,0.4106051011378378,0.5055422904093749,0.5085707306714286
Type 1 Errors on Poverty List,Có những hộ thực tế rất nghèo nhưng không được đưa vào danh sách hộ nghèo (% người trả lời cho là đúng) (%),0%-100%,0.2600378096,0.4222173989,0.3748086059411765,0.38111013349999995,0.4666260779,0.3382079601,0.3463346064,0.25112933447647057,0.2632923126,0.1257400811,0.308643426725,0.26163211891428567,0.3441070834317074,0.34246858864687496,0.35176593066052636,0.3208874166,0.3644736111,0.2662346363,0.34592467170625,0.3439957201,0.37477189409285716,0.40130621039473685,0.30069708043157894,0.37584628021612904,0.422004127075,0.44140725098235284,0.26964059476,0.36080706387333333,0.3090979248411765,0.3679262499,0.40836426620000005,0.40211195155405405,0.439306410040625,0.35107434219999994
Type 2 Errors on Poverty List,Có những hộ thực tế không nghèo nhưng lại được đưa vào danh sách hộ nghèo (% người trả lời cho là đúng) (%),0%-100%,0.20221591,0.5224850178,0.34952811281176466,0.35560563384117644,0.383399725,0.372195214,0.296710372,0.2278378781235294,0.2454836965,0.1036769375,0.29469095170000004,0.2748610547142857,0.32149205703414635,0.383481659940625,0.3140062948552632,0.2222740948,0.285446763,0.1909477711,0.25460879501874994,0.2355044782,0.3247331912642858,0.3150176406263158,0.25215310485789477,0.2842563814,0.3634071861142857,0.34860122817352934,0.17444025573200003,0.31930444839555555,0.24181504486397062,0.3023383536545454,0.2815451622,0.338805173327027,0.33140184264374994,0.21810719369999998
