Tỉnh/Thành phố trực thuộc trung ương,Thang điểm,Hà Nội,Cao Bằng,Tuyên Quang,Lào Cai,Điện Biên,Lai Châu,Sơn La,Thái Nguyên,Lạng Sơn,Quảng Ninh,Phú Thọ,Bắc Ninh,Hải Phòng,Hưng Yên,Ninh Bình,Thanh Hóa,Nghệ An,Hà Tĩnh,Quảng Trị,Thừa Thiên-Huế,Đà Nẵng,Quảng Ngãi,Khánh Hòa,Gia Lai,Đắk Lắk,Lâm Đồng,Tây Ninh,Đồng Nai,TP. Hồ Chí Minh,Vĩnh Long,Đồng Tháp,An Giang,Cần Thơ,Cà Mau
Hiểu biết về chính sách hiện hành (%)*,0%-100%,0.5378397107124329,0.6585938930511475,0.6729023491635042,0.6698369383811951,0.6333392262458801,0.47523102164268494,0.635401725769043,0.7073077000677586,0.6804980635643005,0.7326086759567261,0.6518497417370478,0.7422576919198035,0.6487082854295388,0.5757154328748584,0.6241916659716014,0.663527250289917,0.663563072681427,0.8644372224807739,0.727481710910797,0.6828107237815857,0.6411460729745718,0.408654148087782,0.5418945749600729,0.5470886379480362,0.4923715367913246,0.5940135428982396,0.5146886398052347,0.6863618144174902,0.7610011987798797,0.5986281741749158,0.5509867685682633,0.4924797241886458,0.5941896842372034,0.576067464692252
Hiểu biết về vị trí lãnh đạo (%)*,0%-100%,0.1633063107728958,0.13811495900154114,0.1697614517282037,0.1562019944190979,0.12546299397945404,0.1273779273033142,0.15398858487606049,0.12404519971460104,0.14307831227779388,0.15016476809978485,0.1554555967450142,0.12553015397861597,0.1426083865838173,0.1370880955364555,0.145157912292996,0.08464262634515762,0.14353516697883606,0.18441680073738098,0.1733765125274658,0.13578522205352783,0.15736076751580605,0.1182870163637049,0.11711756388346355,0.1285083405673504,0.11366619276148933,0.12888324212643407,0.15669445076893115,0.14101502553718848,0.1472270386660193,0.1039803046168703,0.13936325820053325,0.10606058831844066,0.16289897599527917,0.10605018692357199
1.2: Cơ hội tham gia,0.25-2.5 điểm,1.4875388145446777,1.614975929260254,1.5418828234953037,1.518987544377645,1.5718629360198975,1.5584112405776978,1.583918571472168,1.615414187312126,1.5384609699249268,1.5919181108474731,1.6105070610841117,1.5756404325366018,1.5314602699035254,1.5761764124035833,1.571255735448889,1.5351614952087402,1.6357836723327637,1.7936712503433228,1.58440945148468,1.5540921688079834,1.5730500633899982,1.4512587294859045,1.3917473554611206,1.5088853240013123,1.4646238514355252,1.4936676640664377,1.431443510384395,1.4322138821206443,1.414902655158456,1.4271094510049531,1.4589662902495442,1.2383724252382915,1.4521654421283352,1.3582600014550346
"Tham gia vào các tổ chức chính trị, chính trị-xã hội, đoàn thể (%)*",0%-100%,0.5592066645622253,0.6941227912902832,0.6457846059518701,0.6298787395159403,0.6695596575737,0.7219371795654297,0.7399632930755615,0.7248448804020882,0.6894591450691223,0.6025380492210388,0.7434734106063843,0.6360088810324668,0.6597139835357665,0.6245885165408253,0.7108054515477774,0.6702107191085815,0.6666938066482544,0.8955349326133728,0.6848004937171935,0.7019964456558228,0.5552285038507903,0.6606969973620247,0.4463486274083456,0.5716183185577393,0.5318193595324244,0.5414116074962,0.3744429647922516,0.46844211075364095,0.4186384077147236,0.40419300035996875,0.3658454593490152,0.2934593823220995,0.406449108354507,0.400960453919002
"Tham gia vào các tổ chức xã hội, hội, nhóm, câu lạc bộ tự lập (%)*",0%-100%,0.19423732161521912,0.16945387423038483,0.2113633821992313,0.15439986189206442,0.17284898459911346,0.21431833505630493,0.18643908202648163,0.13231043796986341,0.14492978155612946,0.1431230753660202,0.25379272798697156,0.2877614740282297,0.1801088421772688,0.21697400882840157,0.24033384427830984,0.17528517544269562,0.36352619528770447,0.4066849946975708,0.14978781640529634,0.1569013148546219,0.19147474547991386,0.1284611470559064,0.10584208120902379,0.11507809162139893,0.16405118416462627,0.14305147047965758,0.13160993955258665,0.11338979787215955,0.08529518738271684,0.1482877406206998,0.11741527827347026,0.11822624483870137,0.10896575595102005,0.09550372404711586
Tỷ lệ người trả lời đã tham gia bầu cử đại biểu Hội đồng Nhân dân lần gần đây nhất (%),0%-100%,0.47278285026550293,0.6944654583930969,0.5972963781917796,0.5168218612670898,0.5415788292884827,0.40909868478775024,0.646896481513977,0.5696970000863074,0.47776687145233154,0.642139732837677,0.6095804373423258,0.5606918185949326,0.5401782164206871,0.6250563561916351,0.5812720527520051,0.5634766817092896,0.6226568818092346,0.6398376226425171,0.5415171146392822,0.5633624792098999,0.5580744445323944,0.49382106696858125,0.48759498198827106,0.5269768238067627,0.5331370191914694,0.5561600692810551,0.5790111525305387,0.5646136577536421,0.5673721883240648,0.5489789681001144,0.6324447638848248,0.4073615744709969,0.4960703186450466,0.5253623383385795
Tỷ lệ người trả lời đã tham gia bầu cử đại biểu Quốc hội lần gần đây nhất (%),0%-100%,0.47160133719444275,0.4729762673377991,0.5665341124815099,0.5503353555997212,0.5026673078536987,0.5495239496231079,0.5042577385902405,0.5174588523805141,0.4781592786312103,0.7068538665771484,0.5076171283920605,0.40538116171956057,0.523055191223438,0.4666870674118399,0.516597960446332,0.4690355956554413,0.5492426753044128,0.6797690987586975,0.4915967583656311,0.6005948781967163,0.6002540359130273,0.504976328681497,0.49870471159617114,0.5414199978113174,0.4848794309156282,0.4961668099126509,0.41620418121074815,0.44172613213701956,0.5640957418858535,0.48988531394438317,0.5214562766692218,0.3870875007576413,0.5360622588665255,0.41641962102481295
Tỷ lệ người trả lời cho biết trưởng thôn/tổ trưởng tổ dân phố là do dân bầu (%),0%-100%,0.8866339921951294,0.9021425247192383,0.8719037490732529,0.8615060408910115,0.8866838812828064,0.8254272937774658,0.8719834685325623,0.9515705928206444,0.9648494720458984,0.8786739110946655,0.896570901075999,0.9360690899193286,0.8636993154501303,0.9061948135495186,0.8572449168643438,0.8741804957389832,0.9249352216720581,0.8923062086105347,0.9337276220321655,0.8251038789749146,0.9363982585760263,0.8430284612319049,0.7947442928949993,0.9224123954772949,0.8445737915379661,0.8679061185929083,0.8109590205652961,0.8526571698305084,0.7928849576026437,0.8117842421387181,0.8517428391120012,0.781708816687266,0.8488483294363944,0.8610933423042296
Tỷ lệ người trả lời trực tiếp bầu trưởng thôn/tổ trưởng tổ dân phố (%) ,0%-100%,0.6219801306724548,0.709336519241333,0.5565798808546627,0.6637875318527221,0.672376811504364,0.697110652923584,0.5812752842903137,0.735740017145872,0.6883500814437866,0.5991410613059998,0.6109697967767715,0.640699241310358,0.6463529482865945,0.6918896697461604,0.5944198821042035,0.6765890121459961,0.5727323293685913,0.6558487415313721,0.7202845811843872,0.5852149128913879,0.6941648240272815,0.6414147966048296,0.6651123563448588,0.6573876440525055,0.6590095652001245,0.66507887840271,0.8409902371209242,0.7550295053458796,0.7165292271478909,0.6944320400555929,0.7174414361224455,0.6105140513843961,0.7829015697202375,0.6659086857523238
1.3: Chất lượng bầu cử,0.25-2.5 điểm,1.5802466869354248,1.4712750911712646,1.5998593638924992,1.5452862977981567,1.5422284603118896,1.5681318044662476,1.7848740816116333,1.580723151564598,1.6312484741210938,1.5970118045806885,1.6559444963932037,1.6872530654072762,1.5580636660257974,1.7381745278835297,1.6042274591085075,1.5965090990066528,1.6368329524993896,1.60879385471344,1.5830031871795651,1.6269700527191162,1.6372484885729275,1.5822365354089176,1.3485038677851362,1.5205267667770386,1.5239214769431522,1.4915106142720866,1.371361309084399,1.4787611496157764,1.5109323920227413,1.3587864529002796,1.4836444924859438,1.33715006046825,1.28967047122217,1.377324104309082
Tỷ lệ người trả lời cho biết có từ hai ứng cử viên trở lên để dân bầu trưởng thôn/tổ trưởng tổ dân phố (%),0%-100%,0.49335727095603943,0.45251113176345825,0.5326289815061233,0.5321765740712484,0.5041089057922363,0.5193688869476318,0.7443147897720337,0.4535614289343357,0.5768523812294006,0.5944377183914185,0.6052715977032979,0.6407141350209713,0.46696237111702943,0.6661302056163549,0.5400271222398089,0.5410231947898865,0.5881736874580383,0.5954956412315369,0.5858214139938355,0.5427758693695068,0.5921680950201474,0.5451064460417804,0.3817803263664246,0.5448727905750275,0.4875897573573249,0.5381132941092215,0.3924609289087098,0.4433929062471158,0.45771209179885747,0.3739382832339316,0.5132635831832886,0.4865840185019705,0.4887818049999975,0.4862452915736607
Tỷ lệ người trả lời cho biết gia đình được mời đi bầu trưởng thôn/tổ trưởng tổ dân phố (%),0%-100%,0.5719411969184875,0.5166342854499817,0.6433078260982737,0.6307710210482279,0.5430809855461121,0.5330212116241455,0.81217360496521,0.526169590651989,0.7132096290588379,0.6859847903251648,0.7208760678768158,0.7440425045788287,0.5911883497849488,0.7283081077039241,0.6308908929695954,0.6122695803642273,0.6448519229888916,0.6818776726722717,0.6513109803199768,0.5670298337936401,0.8009205024975996,0.5434452049872455,0.40607460339864093,0.6372193098068237,0.5504865933741843,0.6201890322469896,0.4090230752681863,0.48524136150755537,0.49451552601311155,0.3912752505504724,0.5307311801349415,0.5027061659428809,0.5221618942676053,0.5194014694009509
Tỷ lệ người trả lời cho biết hình thức bầu trưởng thôn/tổ trưởng tổ dân phố là bỏ phiếu kín (%),0%-100%,0.7688275575637817,0.5398236513137817,0.46200874973745903,0.368081663052241,0.5514994859695435,0.6399198174476624,0.6176126599311829,0.7147050350904466,0.45912086963653564,0.4472823143005371,0.5128884886701901,0.9516541250050067,0.6205533376106849,0.9100188892334699,0.6491832249873394,0.7557352185249329,0.7788381576538086,0.7209782004356384,0.8774587750434876,0.644432783126831,0.6238102179307204,0.7771923016099369,0.9077160159746805,0.7199224829673767,0.6265757914100375,0.5853230501374891,0.946925952516753,0.8255132015158491,0.7175273637133321,0.9625633124149208,0.9098715606857747,0.986093196603987,0.9739829359516022,0.9503876141139438
Tỷ lệ người trả lời cho biết kết quả bầu cử trưởng thôn/tổ trưởng tổ dân phố được niêm yết công khai (%),0%-100%,0.7891018986701965,0.8924325704574585,0.9972931953037486,0.9672602335611978,0.9002745747566223,0.9187023639678955,0.9959461092948914,0.9440807066857815,0.9346520900726318,0.9654162526130676,0.9394475320974984,0.7585737593472004,0.8915742452328022,0.7906131371855736,0.910480876226683,0.8849252462387085,0.9081015586853027,0.9420409798622131,0.8362600922584534,0.9763508439064026,0.8532121639985306,0.9790782262297237,0.714221179485321,0.7824651896953583,0.7899487699781147,0.8008715779550615,0.5748026412108849,0.8761027513480768,0.7331119672519955,0.5718727671738828,0.6896591081338769,0.5879693859153324,0.4798520707315015,0.7181258797645568
Tỷ lệ người trả lời cho biết chính quyền không gợi ý bầu cho một ứng viên cụ thể (%),0%-100%,0.1571352779865265,0.25505369901657104,0.05135323852300643,0.048168856898943575,0.11518727242946625,0.21662546694278717,0.1823459416627884,0.11557883070781826,0.009435845538973808,0.11247123032808304,0.10415998908380666,0.6014775671064854,0.17245469194574234,0.38935912493616337,0.2081702045492224,0.2617236375808716,0.2959946393966675,0.27840378880500793,0.5218642830848693,0.11396550387144089,0.17281854940721622,0.3489469684222165,0.6073678930600485,0.3648281544446945,0.15430582208292826,0.31906420100600486,0.2977105810724456,0.45025792281802113,0.1383339073948973,0.612772465655298,0.3906167324851541,0.8490479207701154,0.78027718874716,0.7353967598506382
Tỷ lệ người trả lời cho biết họ đã bầu cho người đã trúng cử (%),0%-100%,0.9122682213783264,0.9073786735534668,0.9522525072097778,0.9394024888674419,0.9463334083557129,0.848823070526123,0.904594898223877,0.9226802960038185,0.9799349308013916,0.9864800572395325,0.9591041853030522,0.88367959856987,0.9588757432424105,0.8703645840287207,0.9142138152509124,0.9180685877799988,0.9474993348121643,1.0,0.9661403417587281,0.9453423023223877,0.9236918343947483,0.9720731202293845,0.8903157114982606,0.9158008992671967,0.8850283622741698,0.9223169261409391,0.9157684507041142,0.9748901434061006,0.8786492052040702,0.9166049451539012,0.9157766419298508,0.8360159132215712,0.9166352595052413,0.8829510637692043
1.4: Đóng góp tự nguyện,0.25-2.5 điểm,1.2346962690353394,0.9248207211494446,1.2737714402815874,1.1223838249842326,1.1287319660186768,0.9526382088661194,1.0778532028198242,1.1243140548467636,1.0725373029708862,1.5127975940704346,1.2489109933376312,1.3390372619032858,1.3031565103775413,1.1949814930558205,1.2435285916199559,1.063412070274353,1.3732404708862305,1.4604519605636597,1.2534469127655028,1.2752270698547363,0.8343088374688075,0.9847406569649191,1.3715301752090454,1.0258530974388123,1.0246796820844923,1.0810363561876357,0.9222609297982578,1.16232076214581,1.1221494942199528,1.263376543016145,1.2696940057417925,1.062082192964024,1.1492928497252928,1.0076937505177088
Tỷ lệ người trả lời cho biết đã đóng góp tự nguyện cho một công trình công cộng ở xã/phường nơi sinh sống (%),0%-100%,0.6113001108169556,0.1960090696811676,0.39196919518358564,0.3410045584042867,0.44224148988723755,0.48532649874687195,0.3433188199996948,0.41521156392991543,0.5331644415855408,0.9328840374946594,0.5056982586781184,0.7714485861361026,0.6122807539426364,0.5574594773352146,0.5057963342280002,0.3015701472759247,0.52828449010849,0.6835436820983887,0.4680354595184326,0.38062670826911926,0.35457893518301153,0.42365214316283956,0.5623298486073812,0.3747033029794693,0.36041469978434704,0.40392234633045804,0.25242320628001774,0.42673084575955467,0.43894221745138096,0.5863340226086704,0.5509774755029117,0.460672693947951,0.3286617455943939,0.3853114758219038
Tỷ lệ người trả lời cho biết Ban Thanh tra nhân dân hoặc Ban giám sát đầu tư cộng đồng giám sát việc xây mới/tu sửa công trình (%),0%-100%,0.40596118569374084,0.3545036315917969,0.5315069521174711,0.40869579911231996,0.36414670944213867,0.20542220771312714,0.3903733491897583,0.3476416002959013,0.2588355541229248,0.4478395879268646,0.45915878564119333,0.5341110341250896,0.4631147675025158,0.3229481400921941,0.38982250803225754,0.35538819432258606,0.41030317544937134,0.457496702671051,0.43986064195632935,0.562547504901886,0.18954197145425355,0.3074299763230717,0.3691824873288473,0.34762945771217346,0.3586951238768441,0.3330268850249629,0.2957532390438277,0.33600454941028507,0.39711999541192544,0.4996118906772498,0.509224839070264,0.4213100944956144,0.44782364560711774,0.30878082343510216
Tỷ lệ người trả lời cho biết đóng góp của họ được ghi chép vào sổ sách của xã/phường (%),0%-100%,0.8472033739089966,0.8486859798431396,0.7799181272001827,0.782664966583252,0.6852446794509888,0.6994519233703613,0.8794731497764587,0.947924192994833,0.8876630663871765,0.9340726733207703,0.8071169157822926,0.9222897477447985,0.7741445837876736,0.6821668874472381,0.8643994299141137,0.8941566944122314,0.8997893333435059,0.9091787338256836,0.7985453605651855,0.8336870074272156,0.6923522032224214,0.8228401787140791,0.916443169116974,0.7998551428318024,0.7818928935698102,0.7676635230741194,0.7822106213405214,0.9043692292236701,0.852617764566827,0.7242185166387848,0.6509015174473033,0.6482855545149909,0.6605100054894725,0.6701558487755911
Tỷ lệ người trả lời cho biết đã tham gia vào việc quyết định xây mới/tu sửa công trình công cộng ở xã/phường (%),0%-100%,0.5563298463821411,0.6925078630447388,0.7080479544751784,0.5881192882855734,0.44293731451034546,0.530742347240448,0.7242053747177124,0.803328424692154,0.711725652217865,0.7729376554489136,0.6880857944488525,0.6689697131514549,0.5521334226314837,0.5444263517856598,0.7549813792512224,0.7056692838668823,0.787358820438385,0.7615503072738647,0.6318923234939575,0.6401613354682922,0.41241902342209447,0.7381681133719051,0.7339744170506796,0.562852144241333,0.5858008967978614,0.615866074638982,0.5420495189469436,0.7436600603708408,0.6418036034726721,0.5205602122075631,0.46630505077979145,0.6089787681897482,0.5542522966861726,0.35622027516365046
Tỷ lệ người trả lời cho biết có tham gia đóng góp ý kiến trong quá trình thiết kế để xây mới/tu sửa công trình (%),0%-100%,0.3565048277378082,0.36935263872146606,0.47799926996231074,0.4289860526720683,0.40219470858573914,0.28880229592323303,0.3802303373813629,0.3763283304870128,0.29309508204460144,0.33116263151168823,0.4133432929714521,0.23379750363528728,0.3581645366473075,0.3866730872541666,0.4635115475267978,0.4041154086589813,0.557601809501648,0.47584426403045654,0.424959546327591,0.39422371983528137,0.22129661733141312,0.2388147036818897,0.5748874545097351,0.31875063478946686,0.33009460461991175,0.37017695942232687,0.38134831087342624,0.4721217082767952,0.3706733787388313,0.3346596703384862,0.34898903615334453,0.19898995032740965,0.34225852835562925,0.288373555455889
"Chỉ số nội dung 2: Công khai, minh bạch trong hoạch định chính sách",1-10 điểm,4.986721992492676,5.600357532501221,5.489918035619399,5.441012446085612,5.513007164001465,5.035653114318848,5.63486385345459,5.665966272354126,5.481741905212402,6.287517070770264,5.433042486508687,5.549831956624984,5.425789857522035,5.313054859638214,5.6508956599879925,5.6755242347717285,5.536161422729492,5.585646629333496,5.520844173431397,5.294737339019775,5.479904028085562,4.972719276652616,4.934787114461264,5.08719277381897,5.030766487121583,4.998463199984642,5.114343840500404,5.382708630910734,5.552058640427477,5.295285326061827,5.4142036157495825,5.032667292488946,5.2879525461504535,5.0435879571097235
2.1: Tiếp cận thông tin*,0.25-2.5 điểm,0.7859320640563965,0.849472165107727,0.8924780978876001,0.9086910804112751,0.9382184147834778,0.809843122959137,0.9192497730255127,0.9283316209912301,0.8610121011734009,0.8952314853668213,0.8718957702318826,0.8776115737855433,0.7605311885858194,0.7914558127522467,0.8595256821529287,0.838732898235321,0.8925063610076904,0.866702139377594,0.9325289607048036,0.8713420629501343,0.861337994153683,0.7423085570335388,0.7570989131927491,0.7816574573516846,0.7343353820698602,0.7909856996228618,0.7042297556482513,0.7614266828792853,0.8416621769507101,0.7875941070643339,0.7721777032403385,0.7405155979924732,0.7982660954998386,0.7139159440994263
"Tỷ lệ người trả lời cho biết đã tìm kiếm thông tin về chính sách, pháp luật từ chính quyền địa phương (%)",0%-100%,0.11241180449724197,0.18545198440551758,0.20015671673943014,0.20739455620447797,0.22232714295387268,0.16148951649665833,0.21137787401676178,0.21973389852792022,0.1766822785139084,0.19309201836585999,0.1775536835193634,0.18448550812900066,0.11624606526814973,0.13108047703281042,0.1714128859945246,0.16014061868190765,0.19127753376960754,0.19324058294296265,0.24061363637447356,0.16966615617275238,0.17410744898594344,0.1054026195231606,0.11506954828898112,0.11363377794623375,0.10036031529307365,0.1314895350125528,0.07754395722315229,0.11781456884814473,0.1640463697863376,0.1206829683347182,0.11733332846094581,0.0969503244592084,0.12209756840621273,0.07708672274436269
"Tỷ lệ người trả lời cho biết đã nhận được thông tin chính sách, pháp luật từ chính quyền địa phương (%)",0%-100%,0.10421770066022873,0.14297905564308167,0.18431317543282227,0.16591310997804007,0.20618601143360138,0.12395317107439041,0.1734636127948761,0.20462243724614382,0.15189343690872192,0.1834120750427246,0.1597096597154935,0.16225268132984638,0.09937601249951583,0.09076998697128145,0.15053220495984362,0.14865823090076447,0.16118364036083221,0.15032179653644562,0.2126145154237747,0.16489961743354797,0.14524673097408736,0.0776565876953742,0.10454635818799338,0.09476086869835854,0.06752602277057512,0.11943487871077753,0.06892586319610991,0.0906331339260427,0.14953552808348589,0.10841798466263397,0.11177539956920286,0.0792537277771367,0.10589330379040011,0.061851877719163895
"Tỷ lệ người trả lời cho biết thông tin chính sách, pháp luật nhận được là hữu ích (%)",0%-100%,0.10688269883394241,0.17683883011341095,0.19224773873301113,0.19361351331075036,0.20667344331741333,0.12024345993995667,0.1919558048248291,0.21278431918472052,0.1743147224187851,0.17967073619365692,0.16360723475615183,0.17820205911993978,0.11002009094525605,0.1204781299456954,0.16477429061322602,0.14490333199501038,0.17951254546642303,0.1771618127822876,0.2200403541326523,0.16424497961997986,0.16738622520978633,0.0940852362443419,0.09674622615178427,0.09981346875429153,0.06495917295770985,0.11296339116750224,0.07262834983653037,0.10106604164693414,0.14694901209647263,0.11007277622367398,0.10584421236725414,0.09180286278327307,0.1160703486492557,0.07206337100693158
"Tỷ lệ người trả lời cho biết thông tin về chính sách, pháp luật từ cơ quan chính quyền là đáng tin cậy (%)",0%-100%,0.10516753047704697,0.1555580496788025,0.18664105061222525,0.19689600567022958,0.20799784362316132,0.13667388260364532,0.19733870029449463,0.20645042695105076,0.16583098471164703,0.1644425243139267,0.15443680311242738,0.17777478042989966,0.09606907803278704,0.1109685655683279,0.1655274702085031,0.1427137702703476,0.1765597015619278,0.17240610718727112,0.20858798623085026,0.16574236750602722,0.15895707389483085,0.07780155451858745,0.10248667001724243,0.10114636272192001,0.07498448674700091,0.09545561382847446,0.06888019319238334,0.10271328960250065,0.1496024240893642,0.11356204635266103,0.10751455277204512,0.08136267049445046,0.11627395090556915,0.07567762317402021
