Tỉnh/Thành phố trực thuộc trung ương,Tỉnh/Thành phố trực thuộc trung ương.1,Thang điểm,Hà Nội,Cao Bằng,Tuyên Quang,Lào Cai,Điện Biên,Lai Châu,Sơn La,Thái Nguyên,Lạng Sơn,Quảng Ninh,Phú Thọ,Bắc Ninh,Hải Phòng,Hưng Yên,Ninh Bình,Thanh Hóa,Nghệ An,Hà Tĩnh,Quảng Trị,Thừa Thiên-Huế,Đà Nẵng,Quảng Ngãi,Khánh Hòa,Gia Lai,Đắk Lắk,Lâm Đồng,Tây Ninh,Đồng Nai,TP. Hồ Chí Minh,Vĩnh Long,Đồng Tháp,An Giang,Cần Thơ,Cà Mau
Civic Knowledge,Hiểu biết về chính sách hiện hành (%),0%-100%,0.5410091280937195,0.708112359046936,0.776442948509665,0.6120425780614217,0.47757968306541443,0.5157254934310913,0.46722176671028137,0.9981998205184937,0.688843846321106,0.8178797364234924,0.5897019406159719,0.7483476065099239,0.7245221927762031,0.5792852658778428,0.5788711148339349,0.6203501224517822,0.6842997074127197,0.7657797932624817,0.7215889096260071,0.6612563133239746,0.7158562805917528,0.5882200400034586,0.4681340277194977,0.5442698150873184,0.6184297736201967,0.5810276212230805,0.5767807549443739,0.6562985607555933,0.755671972494859,0.6190342487710895,0.6069829288650961,0.5647756010293962,0.4970726870721387,0.5860906498772757
Knowledge of Leaders,Hiểu biết về vị trí lãnh đạo (%),0%-100%,0.1632547527551651,0.15191946923732758,0.1384308206684449,0.1423078363140424,0.12033920735120773,0.09380234777927399,0.11886197328567505,0.20864145457744598,0.2118099182844162,0.07959786802530289,0.14818154523770014,0.164304306730628,0.20176196955144404,0.16763544594869015,0.13733930241417242,0.15456411242485046,0.1584409922361374,0.17322039604187012,0.1573302060365677,0.16418741643428802,0.21117595665984684,0.11810793975989024,0.12642782628536225,0.13565469533205032,0.1681798707161631,0.14003445784891805,0.15475512167503094,0.1531089608158384,0.17311920913366174,0.16531943100871466,0.15784759994815376,0.15967648021048972,0.15976751475564896,0.12979089681591305
Opportunties for Participation in Elections,1.2: Cơ hội tham gia,0.25-2.5 điểm,1.4999457597732544,1.4684464931488037,1.5797923803329466,1.531433884302775,1.47904634475708,1.2897052764892578,1.46608567237854,1.8092275857925415,1.4730631113052368,1.622511863708496,1.599035233259201,1.5780733823776243,1.4717982113361359,1.447507705539465,1.4880274502006738,1.4821864366531372,1.4684805870056152,1.66749107837677,1.5435629606246948,1.4819326400756836,1.4585139486524792,1.3819926977157595,1.3662225008010862,1.4151796102523804,1.3624190134661538,1.4365258332221738,1.3101770877838135,1.440861662228902,1.3015812837160552,1.342826109943968,1.3487320437150843,1.2593766782018876,1.283131145661877,1.1930630207061768
Participated in Formal Associations,"Tham gia vào các tổ chức chính trị, chính trị-xã hội, đoàn thể (%)*",0%-100%,0.5476458668708801,0.6153467297554016,0.5726544296040254,0.6791017214457193,0.5160137414932251,0.401725172996521,0.5325626730918884,0.7937524318695068,0.5969994068145752,0.6516488790512085,0.7697248707214991,0.6172144412994385,0.5806754365563394,0.6517428997904062,0.65958309173584,0.633651077747345,0.5947610139846802,0.7235956192016602,0.7614359498023987,0.6225091218948364,0.5610039035479227,0.5998683373133342,0.5087441504001617,0.5165027976036072,0.49248635130269186,0.4250763462435815,0.3427227869116027,0.5004377365112306,0.2937463086384994,0.31172963434999645,0.27054438345572523,0.2233276731438107,0.3272691921841714,0.29703403370721
Participated in Informal Associations,"Tham gia vào các tổ chức xã hội, hội, nhóm, câu lạc bộ tự lập (%)*",0%-100%,0.1438785046339035,0.12968485057353973,0.3015816851573832,0.17204493731260298,0.1667277216911316,0.0941077396273613,0.2105439007282257,0.363410085439682,0.16478072106838226,0.21093671023845673,0.27161777516206104,0.28596847876906395,0.21778835877776145,0.23402767069637773,0.2745941587396571,0.1610441505908966,0.27796605229377747,0.2832668125629425,0.13840999156236647,0.2122001051902771,0.22741323709487912,0.12989525496959686,0.17554211467504502,0.14759445935487747,0.090410202043131,0.12256508080228681,0.05718411530913978,0.11723233617487408,0.06877863315435558,0.07811474032474286,0.11324739806792315,0.09904433724780878,0.12274974055828589,0.07648175050105367
Voted in Last Communce People's Council Election,Tỷ lệ người trả lời đã tham gia bầu cử đại biểu Hội đồng Nhân dân lần gần đây nhất (%),0%-100%,0.5524856448173523,0.5536101460456848,0.669300500084372,0.5780724445978801,0.593967854976654,0.44633376598358154,0.4856395423412323,0.7020665407180786,0.5270273089408875,0.5882458686828613,0.5970070908466975,0.518703255802393,0.5051516242325306,0.44112819340080023,0.4145352316869272,0.5857713222503662,0.5271249413490295,0.6220424771308899,0.5095933556556701,0.47689518332481384,0.5739510522948371,0.5341541667779287,0.41096197366714476,0.5272358059883118,0.47885431562151226,0.5683868469730501,0.5156804518453006,0.546122323899042,0.5319623598685632,0.5922551426020536,0.5250640616697424,0.5415554891029993,0.49039205235819666,0.4128625605787549
Voted in Last National Assembly Election,Tỷ lệ người trả lời đã tham gia bầu cử đại biểu Quốc hội lần gần đây nhất (%),0%-100%,0.4786638021469116,0.6346237659454346,0.5061470112379859,0.4866262118021647,0.4388441741466522,0.36800888180732727,0.5090293288230896,0.6431203484535217,0.4663012623786926,0.5759806036949158,0.42853620400031406,0.505056818947196,0.47670757919549944,0.3688638946041465,0.3876254268594691,0.46122437715530396,0.4844929873943329,0.6295562386512756,0.4704221725463867,0.46599918603897095,0.4638697637452019,0.42403695980707806,0.4752509474754334,0.471390500664711,0.46935639530420303,0.502036484979814,0.4922253921114165,0.5063382727759225,0.4786226831949674,0.43161718411879113,0.4469780062927919,0.36416557845142156,0.3540828862497884,0.31276496819087435
Village Chief Elected,Tỷ lệ người trả lời cho biết trưởng thôn/tổ trưởng tổ dân phố là do dân bầu (%),0%-100%,0.9049500226974487,0.6771702766418457,0.8625223741811864,0.8794412732124327,0.8512517213821411,0.876204788684845,0.8419620990753174,0.9693635702133179,0.7979946732521057,0.9677585363388062,0.9317037363847096,0.9329801723361015,0.8389969423413277,0.9125136435031891,0.9115014688388723,0.8779031038284302,0.9213903546333313,0.9303148984909058,0.9424298644065857,0.8961067199707031,0.8442843225267198,0.8014639417330425,0.8004922509193421,0.8543108403682709,0.8209604024887085,0.8289275880782836,0.8422923807440134,0.890128147034418,0.7430265215726999,0.7701245474092888,0.8433830317328957,0.7559081763029099,0.7956061766993615,0.8163411446980068
Participated in Election,Tỷ lệ người trả lời trực tiếp bầu trưởng thôn/tổ trưởng tổ dân phố (%) ,0%-100%,0.654722273349762,0.6216974854469299,0.6857197144452264,0.5875556786855062,0.6363673806190491,0.51894211769104,0.6447041630744934,0.7132594585418701,0.6987260580062866,0.67014479637146,0.5999824504057565,0.5924309864640235,0.6282193258404731,0.5827859416604042,0.5730967215589575,0.5894168019294739,0.44410064816474915,0.664776086807251,0.6470241785049439,0.5812886953353882,0.5612689720259773,0.5670706232388815,0.5935635924339295,0.5484354197978973,0.5924177489110402,0.706550327039534,0.5755651038268517,0.6370867292086283,0.717872519676502,0.7422639095421995,0.6675365076345555,0.6908458669980369,0.6617384014591094,0.575486992086683
Quality of Village Head Elections,1.3: Chất lượng bầu cử,0.25-2.5 điểm,1.663578748703003,1.5614902973175049,1.6361112243988936,1.573914623260498,1.5704810619354248,1.599609613418579,1.7183629274368286,1.7463873624801636,1.6104902029037476,1.828366756439209,1.7282701631387074,1.6863791942596433,1.5444669008255005,1.7224029265344143,1.644217133522034,1.6112654209136963,1.7295547723770142,1.6644235849380493,1.6703431129455566,1.6949584484100342,1.5284246471193101,1.518977443377177,1.3180593967437744,1.5341573357582092,1.5133326607091087,1.3768234137565858,1.4424399301923552,1.5464391254243397,1.4090498924255372,1.2749998208248257,1.4569166898727417,1.324512458509869,1.2001170266059138,1.4380075931549072
More than 1 Candidate to Select,Tỷ lệ người trả lời cho biết có từ hai ứng cử viên trở lên để dân bầu trưởng thôn/tổ trưởng tổ dân phố (%),0%-100%,0.6097297668457031,0.5334244966506958,0.6164807957761427,0.543948252995809,0.49391812086105347,0.47624802589416504,0.6679672002792358,0.6502028107643127,0.5886221528053284,0.7649807333946228,0.6730922212203343,0.6217892654240131,0.5426522135734558,0.6647896096110343,0.5787635493922878,0.4897085130214691,0.6574973464012146,0.652998149394989,0.6878276348114013,0.6457355618476868,0.5520254373550415,0.45587991674741113,0.37880222797393803,0.4688635617494583,0.4663925149611064,0.36182713027923336,0.6193591500150747,0.5094756171816872,0.3722074490327102,0.3897779764551106,0.553930549060597,0.3760486874315474,0.311599874688733,0.4308708224977766
Invited to Participate,Tỷ lệ người trả lời cho biết gia đình được mời đi bầu trưởng thôn/tổ trưởng tổ dân phố (%),0%-100%,0.7095659375190735,0.6165123581886292,0.6972663928480709,0.6562901735305786,0.5578380227088928,0.6420039534568787,0.7446903586387634,0.7547783851623535,0.6766372323036194,0.8048855662345886,0.8216890841722488,0.8163679912686347,0.6440772145986557,0.8113161139190196,0.6340009876199671,0.5522247552871704,0.7349299192428589,0.7816857695579529,0.8684520363807678,0.7098913192749023,0.6154907743136088,0.4963346521059673,0.47212245464324953,0.5130320638418198,0.5015318265983036,0.4398365645639358,0.6708788131845408,0.6182435665811811,0.3942274020268367,0.39455794384985265,0.5701542391496546,0.4115516915917397,0.33375441931909133,0.4807512078966413
Paper Ballot was Used,Tỷ lệ người trả lời cho biết hình thức bầu trưởng thôn/tổ trưởng tổ dân phố là bỏ phiếu kín (%),0%-100%,0.8237080574035645,0.5557011961936951,0.5051671336678898,0.4390415271123251,0.6238352656364441,0.5544100999832153,0.6670764684677124,0.7525409460067749,0.47798407077789307,0.6856374144554138,0.5607135047515233,0.9060318656265735,0.7292325913906097,0.9515704605728388,0.6556936502456666,0.8016427159309387,0.7077131271362305,0.70574951171875,0.8380019664764404,0.857358992099762,0.6127052373356289,0.6718508203824362,0.9058467626571655,0.7504006326198578,0.7622104287147523,0.6142319219727669,0.9535204377667659,0.8785132680620467,0.7128442700092611,0.9818017356323473,0.990066202247844,0.9286070598496332,0.9786382452134164,0.9011886119842529
Votes Counted in Public,Tỷ lệ người trả lời cho biết kết quả bầu cử trưởng thôn/tổ trưởng tổ dân phố được niêm yết công khai (%),0%-100%,0.8575488924980164,0.9581447839736938,0.9883951018838321,0.95276939868927,0.8803139925003052,0.9842863082885742,0.9260769486427307,0.9538216590881348,0.9562044739723206,0.9569454789161682,0.9299525668223698,0.7737197242677213,0.8298860356211663,0.7482228726148605,0.966708410430599,0.8506618738174438,0.9387581944465637,0.9152265787124634,0.8305969595909118,0.846419632434845,0.836100333266788,0.8971902132034301,0.6831500053405762,0.7780235111713409,0.9207789557320731,0.7696894676454605,0.5536130954479349,0.7101498757089887,0.678996129677846,0.621687751827818,0.754943097338957,0.6233366794056363,0.6069567664977042,0.7290961061205182
Candidate was Not Suggested,Tỷ lệ người trả lời cho biết chính quyền không gợi ý bầu cho một ứng viên cụ thể (%),0%-100%,0.40485885739326477,0.19481955468654633,0.12222638156484154,0.09816044370333354,0.17313623428344727,0.2417995035648346,0.19236460328102112,0.2190432995557785,0.11584601551294327,0.06771153211593628,0.11668752320110796,0.4762213639914989,0.37102680243551733,0.598856108263135,0.10999692452920451,0.11949100345373154,0.21379472315311432,0.33643051981925964,0.43984096646308896,0.37727218866348267,0.18359878410895664,0.17331443727016452,0.6496359825134277,0.2124525113031268,0.38253447360226084,0.3741891787898156,0.7666870807779246,0.3357471248933247,0.23881619480940014,0.8154264995546052,0.8925032931215622,0.4475550763309002,0.8236408291324493,0.508980759552547
Voted for Winner,Tỷ lệ người trả lời cho biết họ đã bầu cho người đã trúng cử (%),0%-100%,0.9485942125320435,0.9584284424781799,0.9643614292144774,0.9467316667238871,0.8170691728591919,0.808612585067749,0.9473649263381958,0.9461759924888611,0.9468933343887329,0.9353724122047424,0.9303967803716657,0.9432271569967271,0.9888671159744262,0.8944370802491902,0.9494166551409542,0.8982638716697693,0.9039906859397888,0.971645712852478,0.9695758819580078,0.9151431322097778,0.9611576861805384,0.9676657915115356,0.8769783735275267,0.897925615310669,0.9386079055922372,0.828558200790036,0.9011077490346184,0.9061323858442761,0.8681086210104135,0.9395329970302004,0.9175504165537217,0.920592145787345,0.9137559052436582,0.8580996309007917
Voluntary Contributions,1.4: Đóng góp tự nguyện,0.25-2.5 điểm,1.1574523448944092,1.0425347089767456,1.0728450172087725,1.1383923848470052,0.7185280323028564,0.8175690174102783,1.0641891956329346,1.6142727136611938,0.9613946676254272,1.5548131465911865,1.4171960453192394,1.334699086844921,1.3168671637773515,1.3454619534313677,1.279574139698132,0.9755772352218628,1.0822057723999023,1.4632190465927124,1.434096622467041,1.0562301874160767,0.9058772325515747,0.8962339162826539,0.8170907497406006,1.1155980825424194,1.0287579489605767,0.9439137943329349,1.267168193027891,0.8936138181459335,0.9004901014841521,1.0148216558225227,1.1216446441762586,1.1145789490805733,1.168278378825034,1.2368711744035994
Voluntary Contribution to Local Projects,Tỷ lệ người trả lời cho biết đã đóng góp tự nguyện cho một công trình công cộng ở xã/phường nơi sinh sống (%),0%-100%,0.6106235980987549,0.2562520205974579,0.32368727291331567,0.29794104894002277,0.1731073558330536,0.20630523562431335,0.4032771587371826,0.6535938382148743,0.2707997262477875,0.7198167443275452,0.5810006409883499,0.6856431551277637,0.5397126540541648,0.5921522611752152,0.5632344725969677,0.3157581686973572,0.39354220032691956,0.5722604393959045,0.5227761030197143,0.33164605498313904,0.3682936396863725,0.2502714693546295,0.3407287240028381,0.40299515426158905,0.24933171964117462,0.27960117209342217,0.5649728425617876,0.30463584476993194,0.37300930527540355,0.4793371991677718,0.46915294668253726,0.5464284378621314,0.5213259487382828,0.5444610118865967
Community Monitoring Board Monitors Contribution,Tỷ lệ người trả lời cho biết Ban Thanh tra nhân dân hoặc Ban giám sát đầu tư cộng đồng giám sát việc xây mới/tu sửa công trình (%),0%-100%,0.30769965052604675,0.3990589380264282,0.4280022207428427,0.5381834785143534,0.07754333317279816,0.12290184944868088,0.2660333216190338,0.6595933437347412,0.33116406202316284,0.5190927982330322,0.5447828993201256,0.43323138915002346,0.46083688139915463,0.463248717598617,0.46726877786017756,0.304913192987442,0.35010790824890137,0.5608651041984558,0.6189758896827698,0.3070158064365387,0.30106873975859744,0.3312550286451975,0.24161905050277713,0.45322537422180176,0.47112025533403673,0.23324016457603822,0.4492841383506512,0.25627861562229337,0.28472196780718295,0.25015014455173956,0.315737494651009,0.32241263695889055,0.3787910308568709,0.3493899170841489
Voluntary Contribution Recorded,Tỷ lệ người trả lời cho biết đóng góp của họ được ghi chép vào sổ sách của xã/phường (%),0%-100%,0.798129677772522,0.7613949179649353,0.8030751978649814,0.845271627108256,0.5087305903434753,0.6291180849075317,0.7839658260345459,0.8452900052070618,0.8361079096794128,0.8870022892951965,0.8318188190460205,0.874200712889433,0.9052024871110916,0.8063533455133437,0.861962439240636,0.9135538339614868,0.7253866195678711,0.8723983764648438,0.865842890739441,0.8719117641448975,0.6274123721652559,0.8986997008323672,0.6339173316955566,0.745133250951767,0.8903381505182811,0.6944858201088443,0.8145200486840873,0.7950213097390675,0.6483019448243655,0.7242022517955665,0.756066248697393,0.732515229119195,0.6731039881706238,0.7185271893228802
Participated in Decision-making to Start a Project,Tỷ lệ người trả lời cho biết đã tham gia vào việc quyết định xây mới/tu sửa công trình công cộng ở xã/phường (%),0%-100%,0.6338395476341248,0.591929018497467,0.6378112715833327,0.7432513157526652,0.2700083255767822,0.5042946338653564,0.7025399208068848,0.7793165445327759,0.6001145243644714,0.790110170841217,0.7138616144657134,0.6686943173408507,0.6022848442196846,0.6841076780110597,0.6772445569167266,0.6461461782455444,0.6382825970649719,0.7429646849632263,0.7514357328414918,0.6747848391532898,0.39717062976625234,0.68284144004186,0.3792118310928345,0.5253079831600189,0.6118374360459191,0.5363992135370931,0.5193293957874694,0.5701038127853757,0.45214544580532956,0.54000877792185,0.5774924895342658,0.46533653885126114,0.4901503689827458,0.6427138022014073
Provided Input to Project Design,Tỷ lệ người trả lời cho biết có tham gia đóng góp ý kiến trong quá trình thiết kế để xây mới/tu sửa công trình (%),0%-100%,0.37616807222366333,0.4484267234802246,0.3810074978015002,0.37700066367785134,0.21676775813102722,0.3311218023300171,0.43447935581207275,0.5529757142066956,0.35629865527153015,0.5345209836959839,0.47367943574984867,0.2966705719009042,0.39382436498999596,0.4394020680338144,0.40051818538356476,0.3367590606212616,0.3533085882663727,0.5035379528999329,0.3966758966445923,0.4658455550670624,0.16291457414627072,0.347779780626297,0.20792648792266846,0.2949240058660507,0.3262436794383185,0.31673349584302596,0.4260039031505585,0.327490318389166,0.2711472110106395,0.34017501365054736,0.4166471660137176,0.2996903070145183,0.27967875907498024,0.4331665890557425
Dimension 2: Transparency of Local Decision-making,"Chỉ số nội dung 2: Công khai, minh bạch trong hoạch định chính sách",1-10 điểm,5.244096755981445,5.49946928024292,5.63022030101103,5.667851034800211,5.246402263641357,5.028604984283447,5.35121488571167,6.3215227127075195,5.28299617767334,6.498768329620361,5.501621325810751,5.678740352392196,5.446338880062104,5.3796348571777335,5.668148543383625,5.436213970184326,5.555164337158203,5.773838520050049,5.577961730957032,5.4676313400268555,5.091114732954237,5.008328755696615,4.657885456085205,5.29308295249939,5.24684362752097,4.885674522769066,5.066114327003216,5.281064396812802,5.361475871159481,5.113166548989036,5.583771593430463,4.970752530627781,4.980658054351807,5.10379307610648
Access to Information,2.1: Tiếp cận thông tin,0.25-2.5 điểm,0.7642925977706909,0.933272123336792,0.9512592834584853,0.9076055606206257,0.8064295649528503,0.871646523475647,0.7435829043388367,1.0386970043182373,0.7994112372398376,0.8481396436691284,0.8025768895943959,0.9327282309532166,0.7605775445699692,0.8475749753415585,0.7914959707775632,0.7459737062454224,0.8713464736938477,0.8989921808242798,0.8658444762229919,0.8405236005783081,0.9073609974649216,0.8277997374534608,0.7907178282737731,0.7824421226978302,0.8193648159503937,0.7822673724543663,0.7445588194090744,0.8012334619249617,0.8444899348112254,0.8081007635954655,0.8212420169044943,0.7130341248379813,0.787025607401325,0.7987392970493862
Searched for Information about State Policy and Legislation,"Tỷ lệ người trả lời cho biết đã tìm kiếm thông tin về chính sách, pháp luật từ chính quyền địa phương (%)",0%-100%,0.1039237529039383,0.23079241812229156,0.22264440795954535,0.196524715423584,0.1469201296567917,0.17831625044345856,0.10133299976587296,0.29457956552505493,0.13546912372112274,0.15446750819683075,0.13206647522747514,0.22357451636344192,0.09872804377228023,0.16864519985392687,0.12027090948981209,0.09177917242050171,0.17249061167240143,0.20901037752628326,0.19918979108333587,0.15444739162921906,0.21218113270070815,0.15711651742458346,0.12643569707870486,0.12595515698194504,0.14115879711295878,0.12225394720031368,0.11168265882237204,0.132660149818375,0.16173473802896648,0.13901711639129755,0.14002602021483815,0.08491429396801525,0.11192071461869824,0.13531068180288586
Received Information Needed about State Policy and Legislation,"Tỷ lệ người trả lời cho biết đã nhận được thông tin chính sách, pháp luật từ chính quyền địa phương (%)",0%-100%,0.09630589187145233,0.20796556770801544,0.20966669391183293,0.18320178786913555,0.13975830376148224,0.16327399015426636,0.08535028994083405,0.267852246761322,0.10172156989574432,0.15379798412322998,0.11485782451927662,0.1915131965652108,0.09634390231221915,0.1486118505708873,0.10548405409664723,0.0606372244656086,0.15183447301387787,0.1744804084300995,0.14782190322875977,0.13267424702644348,0.1937521679533852,0.131517027815183,0.11194862723350525,0.10111371800303459,0.13118382037750315,0.10896731865021489,0.09803964737160452,0.11577521832216355,0.1415242197421881,0.12113035854065057,0.12261518222444197,0.06318296181658904,0.10454721436385185,0.11688988549368722
Information Received Useful,"Tỷ lệ người trả lời cho biết thông tin chính sách, pháp luật nhận được là hữu ích (%)",0%-100%,0.0962899848818779,0.20506732165813446,0.21262733200017142,0.184770534435908,0.13176505267620087,0.16357573866844177,0.08687072992324829,0.2794898748397827,0.12630343437194824,0.14854301512241364,0.12527679465711117,0.2018090737983584,0.09280100166797639,0.15618995763361454,0.11810416144293708,0.08037932217121124,0.1641867458820343,0.18954628705978394,0.1695064038038254,0.14064021408557892,0.1903380039665434,0.1503603309392929,0.11933196336030961,0.11085716262459755,0.12644941758896625,0.11273694951688089,0.09675648037729592,0.12195382373673573,0.1547298889893752,0.12391981527660834,0.13037103239227743,0.07521280356579357,0.10788045463062101,0.12678327837160655
